Billing Cycle,Enterprise Project,Enterprise Project ID,PayerAccount Name,Account Name,Service Type Code,Service Type,Resource Type Code,Resource Type,Product ID,Billing Mode,Bill Type,Resource ID,Resource Name,Resource Tag,SKU Code,Resource Specifications,Region Code,Region,AZ,Usage Type Code,Usage Type,Unit Price (USD),Unit,Usage,Usage Unit,Package Usage,Usage Type in Reserved Instances,List Price (USD),Discount (USD),Amount (USD),Cash Payment (USD),Cash Coupon Used (USD),Flexi-Purchase Coupon Used (USD),Monthly Settlement (USD),Written Off (USD),Order No./Transaction No.,Start Time,End Time,Spot Instance,Sub-resource ID,Sub-resource Name,Sub-resource Product Type,Sub-resource Product,Discount Type,Discount Subtype,Total Usage (Pricing Unit),Usage Unit (for Pricing),Package Usage (Pricing Unit),Usage in Reserved Instances (Pricing Unit),Conversion Factor,Combined Order No.,Amount Deducted from Savings Plan (USD),Savings Plan,Savings Plan Discount,Payment Option,Hourly Commitment (USD)
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","8bfde68d-7858-4c15-8a07-604bd9afda63","TopupAPI_20251023-003",--,"private.image","private image|15.789478GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","851d80c5-99c3-4ec9-9f40-937cf83809c7","Whitelist_20250529-001",--,"private.image","private image|16.813492GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","7ea90aee-7723-4bca-8974-d42c31288845","TopupAPI_20250815-001",--,"private.image","private image|13.931797GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","7e17abcc-fe10-4660-b875-2734caa15155","TopupAPI_20241101-001",--,"private.image","private image|7.766205GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","78bd7c5a-baae-4d0d-b91c-5bd41f74549d","TopupAPI_20250529-001",--,"private.image","private image|10.200218GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","75ac972b-b2c2-47b1-8f1c-bfdd9fb08b34","TopupAPI_20250228-001",--,"private.image","private image|10.97477GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","757d0a10-ab1f-4ee6-bfe7-62a0b8d66be6","TopupAPI_20251128.001",--,"private.image","private image|16.022465GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","73390338-c4d1-4641-97ea-76d3ef1cbe57","TopupAPI_20260220.002",--,"private.image","private image|15.659229GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","6d08a256-4ea6-4ddd-80c7-0405178a8a02","TopupAPI_20251212.001",--,"private.image","private image|15.791389GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","6ba40983-ea4e-492b-933d-caa9c8b93556","TopupAPI_20250428-001",--,"private.image","private image|10.529716GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","65c53a6a-394a-4a2b-ac61-b3f999e04dd7","TopupAPI_20251024-001",--,"private.image","private image|15.884239GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","63701e73-8870-43c3-b3b4-4259f43dce9c","TopupAPI_20260204.001",--,"private.image","private image|15.697029GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","615defc3-58a4-4443-8aea-c77b84c03519","TopupAPI_20251110.001",--,"private.image","private image|15.895134GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","60129d53-fce8-4747-a616-ee4e03e7bf0c","Topup_Platform_20241031-001",--,"private.image","private image|15.544552GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","5a85dd11-3458-4b61-b2c5-a64090514c52","TopupAPI_20251212.001",--,"private.image","private image|15.797729GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","522a3eb6-9bc1-4e32-b7ba-1805727d9fea","TopupAPI_20260210.001",--,"private.image","private image|15.696148GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","4fcda043-ad98-4b47-b1a6-69eea17b7f00","TopupAPI_20241202-001",--,"private.image","private image|8.427399GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","4cc30113-057f-4aef-95e2-19a7374fe66f","TopupAPI_20250910-001",--,"private.image","private image|14.767517GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","4c1c4135-79da-4864-ab2a-59668773266b","TopupAPI_20251023-001",--,"private.image","private image|15.788727GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","4ae22f7d-32fa-404e-89f6-aa3691c602e7","TopupAPI_20250815-002",--,"private.image","private image|13.921871GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","47c11360-0fdd-43cd-8f37-f122600cacca","TopupAPI_20250818-001.001",--,"private.image","private image|14.08091GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","3fd2efa1-fc02-40bc-b514-0973be13ad51","TopupAPI_20251021-001",--,"private.image","private image|15.685925GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","3cbb2403-48f7-499c-af4a-a03ede21ea8b","TopupAPI_20250818-001",--,"private.image","private image|14.04203GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","3c73d0b4-d9d2-4de8-a7e9-6edbea7fe770","TopupAPI_20251113.002",--,"private.image","private image|15.893425GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","3a2cc6b1-df2c-4875-83de-8b0bca4ff022","Whitelist_Store_20241030-001",--,"private.image","private image|9.191528GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","3225cfb4-4e12-4e8c-b7c4-1afb5a8cf37c","Worker_20250605-001",--,"private.image","private image|24.03199GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","311bba90-ff9f-415b-bad3-2e58beeee9da","TopupAPI_20260120.004",--,"private.image","private image|15.690632GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","3051615b-e4cc-4419-b610-f2f5a68329e0","TopupAPI_20251205.001",--,"private.image","private image|15.819435GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","2ad0e1f9-90a6-4512-a4c4-ecf8afc4b47b","Worker_20241101-001",--,"private.image","private image|22.845211GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","2aa4d8d6-c857-4623-8800-1be97260b378","copy_Store_20241008.001",--,"private.image","private image|8.757858GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","27480f03-4266-48b2-8d09-a9f857e9a3a7","Topup_Whitelist_20241031-001",--,"private.image","private image|9.190544GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","26f6f7b3-32c4-4ce4-9a40-ef9654bd45b8","TopupAPI_20260310.001",--,"private.image","private image|15.709618GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","1769862.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/11/2026 12:22:18 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"491.6283333333","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","23d3b3ca-dc0f-418e-89dd-ea8ebd455adb","TopupAPI_20260127.001",--,"private.image","private image|15.661877GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","200a49a5-caa3-4654-a40e-038de708a455","TopupAPI_20251002-001",--,"private.image","private image|15.349117GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","1c4883ce-c223-4ece-b24a-547d144a83f8","TopupAPI_20260220.002",--,"private.image","private image|15.660786GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","1abf1378-90db-497f-b75d-3df7661952d6","TopupAPI_20260131.001",--,"private.image","private image|15.698227GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","1a259a75-847d-48ff-b7e0-07162f3718af","TopupAPI_20251110.001",--,"private.image","private image|15.945099GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","19a55d56-b457-4ce8-97f0-fcd7d297e9fd","Platform_20241101-001",--,"private.image","private image|18.89959GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","171e7413-9eee-43ce-a4d7-4779d576bacb","TopupAPI_20260131.001",--,"private.image","private image|15.698814GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","16d5bc08-a73f-4193-8595-2a8930ed843c","TopupAPI_20251102.001",--,"private.image","private image|15.980721GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","15e5cd6c-4191-4328-93a0-5b257e2817ec","TopupAPI_20260313.001",--,"private.image","private image|15.705936GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","1579447.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/13/2026 17:15:53 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"438.7352777777","Hour","0","0","3600",--,--,--,--,--,--
